video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count
Jr7P2qEc5_0,18.20.04,パンダ団子をもぐもぐのシャンシャン　飼育員さんにもらったお団子をママに取られ、残りを味見編　2018.04.18,ABC movies,15,2018-04-19T07:27:08.000Z,9028,64,2,4
j-r77CZlIvM,18.12.03,コストコの味付き肉でみんな大好きあの料理！！！,釣りよか飯,22,2018-03-11T10:00:07.000Z,102067,1053,83,148
j-r77CZlIvM,18.12.03,コストコの味付き肉でみんな大好きあの料理！！！,釣りよか飯,22,2018-03-11T10:00:07.000Z,102067,1053,83,148
JqXiL6APS0s,18.05.03,【大食い】マフィン専門店の絶品マフィン16種類食べ比べ♥ デイリーズマフィン蔵前【ロシアン佐藤】【Russian Sato】,ロシアン佐藤『おなかがすいたらMONSTER!』,24,2018-03-04T11:00:01.000Z,88176,1322,184,225
JqXiL6APS0s,18.06.03,【大食い】マフィン専門店の絶品マフィン16種類食べ比べ♥ デイリーズマフィン蔵前【ロシアン佐藤】【Russian Sato】,ロシアン佐藤『おなかがすいたらMONSTER!』,24,2018-03-04T11:00:01.000Z,112818,1420,191,231
jQXAvtkKMyM,18.23.04,須田慎一郎「野党ヒアリングはパフォーマンスに近い」「吊るし上げの場面」「第二の予算委員会とか言うなら（国会サボらずに）予算委員会でやれ」,*時事ニュース オンライン*,25,2018-04-23T01:27:22.000Z,2843,22,3,2
Jqv7t9gzGZ0,18.09.03,【大食い】約７㎏　味噌王仲間　味噌ラーメンチャーハンセット【デカ盛り】,大食いらすかる,17,2018-03-08T09:00:01.000Z,71526,832,182,223
Jqv7t9gzGZ0,18.09.03,【大食い】約７㎏　味噌王仲間　味噌ラーメンチャーハンセット【デカ盛り】,大食いらすかる,17,2018-03-08T09:00:01.000Z,71526,832,182,223
JqrOsUfKefU,18.16.02,【日本語字幕】BTS (防弾少年団) テテ語がなかなか理解できないが、最後まで話を続けてみるジンニム。【バンタン 翻訳してみた】,ボノ美〜翻訳チャンネル,22,2018-02-15T10:00:00.000Z,40399,915,12,26
jQNazsWnQKU,18.30.03,"Tyler, The Creator - OKRA","Tyler, The Creator",27,2018-03-29T16:07:11.000Z,1476311,164066,1092,10901
jQNazsWnQKU,18.30.03,"Tyler, The Creator - OKRA","Tyler, The Creator",27,2018-03-29T16:07:11.000Z,1476311,164067,1092,10901
jQn2L8XMJuo,18.14.04,【羽生結弦】凱旋公演CiONTUでバラ1を演技解説する神コーナーやハビからのメッセージ！佐野さんの衣装も必見！やっぱりTシャツも着たんだ！！（山本まどか）#Yuzuru Hanyu,山本まどか,17,2018-04-13T12:57:41.000Z,27187,275,11,5
Jqmnhq6zTxc,18.28.05,１万円でたった１個の超高級おにぎり作ってみた！！,MEGWIN TV,23,2018-05-27T10:30:00.000Z,163386,2469,278,533
Jqmnhq6zTxc,18.28.05,１万円でたった１個の超高級おにぎり作ってみた！！,MEGWIN TV,23,2018-05-27T10:30:00.000Z,163386,2469,278,533
jqHzJy83nVQ,18.22.03,【大食い】肉団子3kg爆食！自作の甘酢あんがメチャ旨！,ブチかまし,24,2018-03-21T07:00:47.000Z,39096,316,174,119
jqHzJy83nVQ,18.22.03,【大食い】肉団子3kg爆食！自作の甘酢あんがメチャ旨！,ブチかまし,24,2018-03-21T07:00:47.000Z,39096,316,174,119
jqDSNdX12H0,18.05.04,エンゼルス大谷翔平　インディアンス戦　全打席ハイライト　4月4日,スポーツニュースHD,17,2018-04-04T05:15:04.000Z,250098,594,42,89
JQ04lop4v7M,18.14.05,2018.5.14 大谷翔平 先発登板！投球全球 エンゼルス vs ツインズ Los Angeles Angels Shohei Ohtani,baseball baseball3,17,2018-05-13T23:40:27.000Z,185747,0,0,912
JQ04lop4v7M,18.14.05,2018.5.14 大谷翔平 先発登板！投球全球 エンゼルス vs ツインズ Los Angeles Angels Shohei Ohtani,baseball baseball3,17,2018-05-13T23:40:27.000Z,185747,0,0,912
JQ04lop4v7M,18.15.05,2018.5.14 大谷翔平 先発登板！投球全球 エンゼルス vs ツインズ Los Angeles Angels Shohei Ohtani,baseball baseball3,17,2018-05-13T23:40:27.000Z,508340,0,0,1381
JPxNUx8ie8w,18.04.04,BiSH / HiDE the BLUE[OFFICIAL VIDEO],avex,10,2018-04-03T11:00:00.000Z,101740,4731,86,532
JPxNUx8ie8w,18.04.04,BiSH / HiDE the BLUE[OFFICIAL VIDEO],avex,10,2018-04-03T11:00:00.000Z,101740,4731,86,532
JPWDTbI8N4w,18.18.02,【未確認生物UMA】全員喧嘩でぶっ倒す方法ガチで考えてみた,れいでぃお たっくーTV,24,2018-02-17T12:00:00.000Z,139502,4901,92,2827
jpStWV2GHF4,18.03.05,Ep7 Best Of Me | BTS: Burn the Stage,BANGTANTV,10,2018-05-02T15:00:03.000Z,55916,1057,6,32
jPsmQm-77-4,18.12.05,【アニメ】小学生だってユーチューブつかいたい！！,てきとう太郎,24,2018-05-11T07:00:02.000Z,75737,1713,124,2167
JPrbdmFOQ64,18.15.02,【料理】糖質制限解除して◯◯作る！,てんちむCH/ tenchim,24,2018-02-14T10:00:04.000Z,83831,1322,732,1152
JPrbdmFOQ64,18.15.02,【料理】糖質制限解除して◯◯作る！,てんちむCH/ tenchim,24,2018-02-14T10:00:04.000Z,83831,1322,732,1152
JPqLuGxQehA,18.15.04,張本「困ったねぇ～巨人は。DeNAと西武は本物。大谷翔平に喝！」広沢克実 プロ野球 メジャーリーグ ハイライト 20180415,野球ふぁん,17,2018-04-15T00:27:54.000Z,146530,238,625,894
JPqLuGxQehA,18.15.04,張本「困ったねぇ～巨人は。DeNAと西武は本物。大谷翔平に喝！」広沢克実 プロ野球 メジャーリーグ ハイライト 20180415,野球ふぁん,17,2018-04-15T00:27:54.000Z,146530,238,625,894
JPPqAw4q95A,18.18.04,TWICE What is Love? Dance Video (for ONCE Ver.),TWICE,10,2018-04-17T15:00:01.000Z,1226853,106876,2217,8663
JPHcwPAgC2Q,18.18.05,HEAVENS DOOR　第198話(1/4)【ミリオンゴッド‐神々の凱旋‐】《木村魚拓》《ジロウ》《トメキチ》[ジャンバリ.TV][パチスロ][スロット],janbaritv,24,2018-05-17T03:00:03.000Z,223085,650,377,131
JPHcwPAgC2Q,18.18.05,HEAVENS DOOR　第198話(1/4)【ミリオンゴッド‐神々の凱旋‐】《木村魚拓》《ジロウ》《トメキチ》[ジャンバリ.TV][パチスロ][スロット],janbaritv,24,2018-05-17T03:00:03.000Z,223085,650,377,131
jpcRhnNwokU,18.03.03,4ポットのパット交換(サイドブレーキ調整方法),RED Memory,2,2018-03-02T10:00:00.000Z,66434,838,77,163
jPBiSdwn0WM,18.10.02,【欅坂46】6thシングル曲　ガラスを割れ！,お に ぎ り,10,2018-02-09T13:53:24.000Z,164588,3042,120,1148
jPBiSdwn0WM,18.10.02,【欅坂46】6thシングル曲　ガラスを割れ！,お に ぎ り,10,2018-02-09T13:53:24.000Z,164588,3042,120,1148
joZmOrknpRE,18.18.02,【NHK】【ノーカット実況なし】飛んだ！ほえた！泣いた！羽生結弦、金メダル！＜ピョンチャン＞,NHK,17,2018-02-17T07:01:30.000Z,2018466,30917,858,0
joZmOrknpRE,18.18.02,【NHK】【ノーカット実況なし】飛んだ！ほえた！泣いた！羽生結弦、金メダル！＜ピョンチャン＞,NHK,17,2018-02-17T07:01:30.000Z,2018466,30917,858,0
jOYUyj5e8bQ,18.01.04,ヒーリングされているかわいい猫と犬面白い映像2018,Awesome Funny,24,2018-03-29T09:00:09.000Z,19755,401,5,70
jOyKf2_t2vw,18.07.03,４周年アニバーサリーサプチケのおすすめを紹介します【グラブル】,みざ,20,2018-03-06T11:27:41.000Z,47950,455,140,249
Jow4RIUZxLg,18.27.03,謝罪,渋谷ハジメのはじめ支部,20,2018-03-26T14:38:11.000Z,25812,2283,1315,358
Jow4RIUZxLg,18.27.03,謝罪,渋谷ハジメのはじめ支部,20,2018-03-26T14:38:11.000Z,25812,2283,1315,358
J-Ovi4bvYiY,18.12.06,30秒で親子丼を作る方法。,はいじぃ迷作劇場,19,2018-06-11T10:00:02.000Z,69184,934,283,365
J-Ovi4bvYiY,18.12.06,30秒で親子丼を作る方法。,はいじぃ迷作劇場,19,2018-06-11T10:00:02.000Z,69184,934,283,365
joUCo3_cKts,18.24.02,クラブを寝かせてインから振る（シャロ―）欧米式,dat64u,17,2018-02-24T01:04:56.000Z,2533,22,1,0
joUCo3_cKts,18.24.02,クラブを寝かせてインから振る（シャロ―）欧米式,dat64u,17,2018-02-24T01:04:56.000Z,2533,22,1,0
JOTsWlNrbKk,18.14.02,#18 フェブラリーS2018～自信アリ！前走大敗のあの馬が巻き返す！～,内ラチの上を走れ !,22,2018-02-13T09:00:01.000Z,4867,102,4,8
JosOW7rd0MA,18.29.03,キモ男がヘアセットをしたらⅢ,髪西,26,2018-03-28T10:00:03.000Z,106936,4120,446,1033
JosOW7rd0MA,18.29.03,キモ男がヘアセットをしたらⅢ,髪西,26,2018-03-28T10:00:03.000Z,106936,4120,446,1033
jopwZzkOffo,18.08.05,BTS こうなるはずだった。おまけ付,うさぎARMY 動画,10,2018-05-07T09:23:11.000Z,46004,2400,5,120
joPGSi3iqi4,18.01.04,少＊年＊花＊嫁 5,hakuokiryu2,22,2018-03-31T09:46:07.000Z,11107,0,0,10
JoP_d0YktsU,18.02.04,劇場版『名探偵コナン ゼロの執行人』TVCM＜壮絶なラスト編＞【2018年4月13日公開】,東宝MOVIEチャンネル,1,2018-04-02T01:12:12.000Z,28482,0,0,13
JoP_d0YktsU,18.02.04,劇場版『名探偵コナン ゼロの執行人』TVCM＜壮絶なラスト編＞【2018年4月13日公開】,東宝MOVIEチャンネル,1,2018-04-02T01:12:12.000Z,28482,0,0,13
jomof5Df-5I,18.05.04,【鈴木哲夫】 飯田浩司のコージーアップ！ フルバージョン 2018年4月5日,保守ラジオ,25,2018-04-04T23:21:55.000Z,4679,25,3,4
JOhg0amWD4Y,18.29.05,ニオイは我慢！癖のある旨辛トムヤムチャーハン！,ラブ川食堂,24,2018-05-28T10:00:01.000Z,17101,441,15,67
JOgll6OOyhE,18.27.02,YouTube闇ニュース2018　UUUM所属の中学生YouTuber無理やり・・・中学生同士のガチバトル,コレコレチャンネル KoreTube,24,2018-02-25T16:23:06.000Z,208022,5703,298,839
JOfbxBtdEVA,18.06.04,クラッシュに英語で質問するとどうなる？？,Damunomizu,22,2018-03-28T03:27:42.000Z,105612,430,80,134
JOfbxBtdEVA,18.06.04,クラッシュに英語で質問するとどうなる？？,Damunomizu,22,2018-03-28T03:27:42.000Z,105649,431,80,134
jOeMIIcMw6g,18.17.04,NGT48北原里英 涙の卒業ライブ＊AKB48,Reeebuka,24,2018-04-15T20:51:38.000Z,5863,51,1,1
JOd_OKGRM0c,18.15.04,유희열의 스케치북 Yu Huiyeol's Sketchbook - 트와이스 - CHEER UP + TT + Heart Shaker. 20180414,KBSKpop,24,2018-04-14T16:03:03.000Z,259757,11718,356,874
JOAZXIdUYmg,18.11.02,海外の反応　「今更狼狽えても・・・」  ペンス副大統領の即時離席に  韓国人が顔面蒼白,海外の反応 セルネラ,22,2018-02-11T01:30:00.000Z,6241,60,8,14
JOAZXIdUYmg,18.11.02,海外の反応　「今更狼狽えても・・・」  ペンス副大統領の即時離席に  韓国人が顔面蒼白,海外の反応 セルネラ,22,2018-02-11T01:30:00.000Z,6241,60,8,14
jOavJpl9oNY,18.24.02,赤貝密漁容疑で70代夫婦を逮捕　ノリ網の間を船で逃走　佐賀,朝日新聞社,25,2018-02-23T10:42:51.000Z,75997,164,46,0
jOavJpl9oNY,18.24.02,赤貝密漁容疑で70代夫婦を逮捕　ノリ網の間を船で逃走　佐賀,朝日新聞社,25,2018-02-23T10:42:51.000Z,75997,164,46,0
jO98rMkz0T8,18.13.03,ゲーム『進撃の巨人２』リヴァイ イベントシーン,コーエーテクモChannel,20,2018-03-12T02:14:35.000Z,10658,150,8,0
jO98rMkz0T8,18.14.03,ゲーム『進撃の巨人２』リヴァイ イベントシーン,コーエーテクモChannel,20,2018-03-12T02:14:35.000Z,14431,172,9,0
JO2GtSidBYU,18.26.04,【知らないとやばい】老けてみえる非モテ男性の特徴４選【イヴイヴ in 銀座】,EveEve in 銀座 - 大人の恋愛サポートメディア,24,2018-04-25T09:30:01.000Z,40955,128,63,73
JnwR5JzNvak,18.25.05,2018.5.24 大谷翔平 5番・DHスタメン！打席全球 ブルージェイズ vs エンゼルス Los Angeles Angels Shohei Ohtani,baseball baseball3,17,2018-05-24T02:55:11.000Z,679641,0,0,977
jnveCXdVIHs,18.05.06,【モッパン】韓国のコンビニ食品色々食べる。(トゥルチギ弁当、ティラミスクリーム餅、プルダックフランク),KOREAとぎもち 토기모치,24,2018-06-04T08:33:29.000Z,151730,2664,396,925
jnveCXdVIHs,18.05.06,【モッパン】韓国のコンビニ食品色々食べる。(トゥルチギ弁当、ティラミスクリーム餅、プルダックフランク),KOREAとぎもち 토기모치,24,2018-06-04T08:33:29.000Z,151730,2664,396,925
jnOJjRip6QM,18.25.04,『僕のヒーローアカデミア』第3話カット1「 コタ」,saku kurata002,22,2018-04-21T16:05:11.000Z,14589,33,11,6
JnnUBBhvuws,18.22.02,2月20日リスクLiskで死亡した人集合！　儲かる仮想通貨必勝法　ビットコイン,/夏目五郎 仮想通貨の必勝法,24,2018-02-21T15:40:15.000Z,5243,0,0,0
jNHMpDMMCeE,18.15.04,【実験】科学の力で「バルス」してみた！,主役は我々だ!【グルッペン・フューラー】,24,2018-04-14T11:00:04.000Z,61641,2210,51,395
jncXwoqSc1I,18.17.03,＃49 メンバー全員の財布の中身を公開します。,ジエンド,22,2018-03-16T08:18:00.000Z,115530,1357,4947,993
JNAC_WZnKeQ,18.16.05,【大食い】特盛天ぷらうどん（6kg）40分チャレンジ‼️Tempura Udon（13lb）food challenge（40min）【MAX鈴木】【マックス鈴木】【Max Suzuki】,MAX鈴木 TV,24,2018-05-15T09:02:25.000Z,61160,649,195,173
JNAC_WZnKeQ,18.16.05,【大食い】特盛天ぷらうどん（6kg）40分チャレンジ‼️Tempura Udon（13lb）food challenge（40min）【MAX鈴木】【マックス鈴木】【Max Suzuki】,MAX鈴木 TV,24,2018-05-15T09:02:25.000Z,61160,649,195,173
jNaaT81VvI0,18.25.02,LADIES (Mass Start) - Speed Skating  2018,SPORT PRO,17,2018-02-24T20:40:23.000Z,24098,18,20,0
jN902Kgh2VY,18.05.05,【東京喰種トーキョーグール：re 5話】佐々木詠世激しい戦い,Anime Moments,1,2018-05-01T16:13:41.000Z,8472,60,1,7
jN902Kgh2VY,18.05.05,【東京喰種トーキョーグール：re 5話】佐々木詠世激しい戦い,Anime Moments,1,2018-05-01T16:13:41.000Z,8472,60,1,7
jMWvqeiXxtc,18.25.04,【2018年予言】南海トラフ地震で危ない場所5選 4月以降日本で危険な場所は?大災害、大地震に備えよう!(雑学通信Channel),雑学通信Channel,24,2018-04-23T14:00:07.000Z,116028,0,0,503
jmT9IheoFWQ,18.24.05,【俺はどうすればいいの？】消極的な男性に萎えてしまう瞬間【イヴイヴ】,EveEve - 恋愛サポートメディア,24,2018-05-23T09:30:00.000Z,74242,356,60,208
jmT9IheoFWQ,18.24.05,【俺はどうすればいいの？】消極的な男性に萎えてしまう瞬間【イヴイヴ】,EveEve - 恋愛サポートメディア,24,2018-05-23T09:30:00.000Z,74242,356,60,208
jmSyl9Ghegg,18.15.04,【羽生結弦CiONTU２日目】羽生さんの珠玉の言葉にファン涙。「みんなの視線が羽生くんにとっての星だよ！！ だから輝けるって！！！」Figure SkatingTV,Figure SkatingTV,17,2018-04-14T10:06:39.000Z,18231,276,16,17
JMrqkDP-lr0,18.25.05,アイカツフレンズ！ミュージックビデオ『Girls be ambitious！／個×個／愛で溢れている サビメドレー』をお届け♪,アイチューブ,24,2018-05-24T09:00:05.000Z,38278,0,0,0
jmRpD-psNf0,18.24.02,【ツムツム】2018年３月　新ツム情報！【トイストーリー他】,Channel HAL ツムツム情報局,20,2018-02-24T00:03:58.000Z,6345,190,3,44
jmRpD-psNf0,18.24.02,【ツムツム】2018年３月　新ツム情報！【トイストーリー他】,Channel HAL ツムツム情報局,20,2018-02-24T00:03:58.000Z,6345,190,3,44
JMRcI-Layc4,18.26.02,【大食い】焼肉安安の食べ放題が1000円！？全種類制覇に挑戦！！,プリッとChannel,24,2018-02-25T10:20:05.000Z,46470,959,59,164
jmnBkpqJPHs,18.18.04,Roselia 1st Album「Anfang」CM,バンドリちゃんねる☆,1,2018-04-17T12:00:06.000Z,54183,3170,5,288
jmidnDYxLz0,18.01.04,2018.4.1 イチロー 9番・左翼スタメン！打席全球 マリナーズ vs インディアンス Seattle Mariners Ichiro Suzuki,baseball baseball3,17,2018-03-31T23:32:31.000Z,266127,0,0,724
jmidnDYxLz0,18.01.04,2018.4.1 イチロー 9番・左翼スタメン！打席全球 マリナーズ vs インディアンス Seattle Mariners Ichiro Suzuki,baseball baseball3,17,2018-03-31T23:32:31.000Z,266127,0,0,724
JMdOJsbGijM,18.31.03,乃木坂46 国歌斉唱 プロ野球開幕戦『巨人×阪神』,baikin,10,2018-03-30T09:05:40.000Z,336311,3784,601,2352
JMdOJsbGijM,18.31.03,乃木坂46 国歌斉唱 プロ野球開幕戦『巨人×阪神』,baikin,10,2018-03-30T09:05:40.000Z,336311,3784,601,2352
jMAcRbtBTh0,18.19.03,EXILE ATSUSHI / More... (Music Video),avex,10,2018-03-18T11:00:03.000Z,62987,2266,49,183
jMAcRbtBTh0,18.19.03,EXILE ATSUSHI / More... (Music Video),avex,10,2018-03-18T11:00:03.000Z,62987,2266,49,183
jmA2l5Lbp9s,18.23.02,桜井日奈子と吉沢亮、ベッドでキス寸前…映画『ママレード・ボーイ』予告編,シネマトゥデイ,1,2018-02-22T20:00:03.000Z,13830,414,26,37
jmA2l5Lbp9s,18.23.02,桜井日奈子と吉沢亮、ベッドでキス寸前…映画『ママレード・ボーイ』予告編,シネマトゥデイ,1,2018-02-22T20:00:03.000Z,13830,414,26,37
Jm3xwBNP_9M,18.17.03,テレビ朝日金曜「ホリデイラブ」で悪魔の里奈を熱演中の松本まりかさんのインスタライブに素っぴん壇蜜さんが登場❤,溺愛魔織,22,2018-03-10T15:26:50.000Z,12609,32,2,6
JlW7lsfdovk,18.15.03,【3/14 LIVE】バーチャルYouTuberアズリムのちょっと遅めの生放送♪,Azuma Lim Channel -アズマ リム-,24,2018-03-14T14:03:14.000Z,46179,1851,70,87
JlW7lsfdovk,18.15.03,【3/14 LIVE】バーチャルYouTuberアズリムのちょっと遅めの生放送♪,Azuma Lim Channel -アズマ リム-,24,2018-03-14T14:03:14.000Z,46179,1851,70,87
JlW7lsfdovk,18.15.03,【3/14 LIVE】バーチャルYouTuberアズリムのちょっと遅めの生放送♪,Azuma Lim Channel -アズマ リム-,24,2018-03-14T14:03:14.000Z,46179,1851,70,87
JlW7lsfdovk,18.15.03,【3/14 LIVE】バーチャルYouTuberアズリムのちょっと遅めの生放送♪,Azuma Lim Channel -アズマ リム-,24,2018-03-14T14:03:14.000Z,46179,1851,70,87
jLvYhdkNu1o,18.25.03,サンデーモーニング 2018年3月25日,そこまで言って委員会NP-iinkai2,22,2018-03-25T01:32:08.000Z,4213,14,29,3
jLvYhdkNu1o,18.25.03,サンデーモーニング 2018年3月25日,そこまで言って委員会NP-iinkai2,22,2018-03-25T01:32:08.000Z,4219,14,29,3
jlN5l9naQ98,18.07.05,月曜から夜ふかし【強烈キャラの宝庫！渋谷ニュース／注目されない特技を調査】 - 18.04.30,月曜から夜ふかし,22,2018-05-01T17:44:20.000Z,76317,212,93,51
jlN5l9naQ98,18.07.05,月曜から夜ふかし【強烈キャラの宝庫！渋谷ニュース／注目されない特技を調査】 - 18.04.30,月曜から夜ふかし,22,2018-05-01T17:44:20.000Z,76317,212,93,51
jlN5l9naQ98,18.08.05,月曜から夜ふかし【強烈キャラの宝庫！渋谷ニュース／注目されない特技を調査】 - 18.04.30,月曜から夜ふかし,22,2018-05-01T17:44:20.000Z,186047,415,169,110
JlkVtYYmy-I,18.19.03,登美丘高校ダンス部 卒業式の日 最後のバブリーダンス,POOLBOZE,24,2018-03-18T02:51:41.000Z,35758,98,10,0
jLIUTWpwqYk,18.15.05,山口達也の被害者が暴露した“異常行為”がやばすぎる…【TOKIO】,Gossip Trend Hanter,24,2018-05-14T11:41:54.000Z,29078,95,81,49
